nhanvat	part	bang	dong_tep	equipNo	k	action	o	path	uid	cham_toi	trang_thai
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	9	ShieldSwordWStand	FM_LW_000_ST07.spr	\spr\npcres\woman\FM_LW_000_ST07.spr	23C416DD	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	10	GuqinWStand1	FM_LW_000_ST08.spr	\spr\npcres\woman\FM_LW_000_ST08.spr	3D0EA0FD	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	11	GuqinWStand2	FM_LW_000_ST09.spr	\spr\npcres\woman\FM_LW_000_ST09.spr	3EB1FA1D	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	12	FreeWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	13	NormalWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	14	MeleeWWalk	FM_LW_000_WK02.spr	\spr\npcres\woman\FM_LW_000_WK02.spr	E0B1ED50	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	15	RangeWWalk	FM_LW_000_WK03.spr	\spr\npcres\woman\FM_LW_000_WK03.spr	FDE42770	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	16	DoubleWWalk	FM_LW_000_WK04.spr	\spr\npcres\woman\FM_LW_000_WK04.spr	FF2F7090	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	17	SwordShieldWWalk	FM_LW_000_WK05.spr	\spr\npcres\woman\FM_LW_000_WK05.spr	F8518AB0	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	18	ShieldSwordWWalk	FM_LW_000_WK05.spr	\spr\npcres\woman\FM_LW_000_WK05.spr	F8518AB0	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	19	GuqinWWalk	FM_LW_000_WK06.spr	\spr\npcres\woman\FM_LW_000_WK06.spr	F584C4D0	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	20	FreeRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	21	NormalRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	22	MeleeWRun	FM_LW_000_RN02.spr	\spr\npcres\woman\FM_LW_000_RN02.spr	4A2C9A64	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	23	RangeWRun	FM_LW_000_RN03.spr	\spr\npcres\woman\FM_LW_000_RN03.spr	4757D784	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	24	DoubleWRun	FM_LW_000_RN04.spr	\spr\npcres\woman\FM_LW_000_RN04.spr	409A61A4	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	25	SwordShieldWRun	FM_LW_000_RN05.spr	\spr\npcres\woman\FM_LW_000_RN05.spr	5DCCBBC4	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	26	ShieldSwordWRun	FM_LW_000_RN06.spr	\spr\npcres\woman\FM_LW_000_RN06.spr	5F77F5E4	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	27	GuqinWRun	FM_LW_000_RN07.spr	\spr\npcres\woman\FM_LW_000_RN07.spr	58BA0F04	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	28	FreeWound	FM_LW_000_IJ01.spr	\spr\npcres\woman\FM_LW_000_IJ01.spr	FB0E76AD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	29	MeleeWWound	FM_LW_000_IJ02.spr	\spr\npcres\woman\FM_LW_000_IJ02.spr	F4B080CD	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	30	RangeWWound	FM_LW_000_IJ03.spr	\spr\npcres\woman\FM_LW_000_IJ03.spr	F1FBDAED	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	31	DoubleWWound	FM_LW_000_IJ04.spr	\spr\npcres\woman\FM_LW_000_IJ04.spr	F32E140D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	32	SwordShieldWWound	FM_LW_000_IJ05.spr	\spr\npcres\woman\FM_LW_000_IJ05.spr	CC50AE2D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	33	ShieldSwordWWound	FM_LW_000_IJ05.spr	\spr\npcres\woman\FM_LW_000_IJ05.spr	CC50AE2D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	34	GuqinWWound	FM_LW_000_IJ06.spr	\spr\npcres\woman\FM_LW_000_IJ06.spr	C99BF84D	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	35	FreeDie	FM_LW_000_DE01.spr	\spr\npcres\woman\FM_LW_000_DE01.spr	AE8B48AC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	36	MeleeWDie	FM_LW_000_DE02.spr	\spr\npcres\woman\FM_LW_000_DE02.spr	A83D82CC	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	37	RangeWDie	FM_LW_000_DE03.spr	\spr\npcres\woman\FM_LW_000_DE03.spr	A560DCEC	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	38	DoubleWDie	FM_LW_000_DE04.spr	\spr\npcres\woman\FM_LW_000_DE04.spr	A6AB160C	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	39	SwordShieldWDie	FM_LW_000_DE05.spr	\spr\npcres\woman\FM_LW_000_DE05.spr	A3DDA02C	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	40	ShieldSwordWDie	FM_LW_000_DE05.spr	\spr\npcres\woman\FM_LW_000_DE05.spr	A3DDA02C	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	41	GuqinWDie	FM_LW_000_DE06.spr	\spr\npcres\woman\FM_LW_000_DE06.spr	BD00FA4C	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	42	FreeAttack	FM_LW_000_AT01.spr	\spr\npcres\woman\FM_LW_000_AT01.spr	63228823	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	43	MeleeWPuncture	FM_LW_000_AT02.spr	\spr\npcres\woman\FM_LW_000_AT02.spr	7C55C243	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	44	MeleeWCut	FM_LW_000_AT03.spr	\spr\npcres\woman\FM_LW_000_AT03.spr	79981C63	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	45	RangeWPuncture	FM_LW_000_AT04.spr	\spr\npcres\woman\FM_LW_000_AT04.spr	7AC2A983	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	46	RangeWCut	FM_LW_000_AT05.spr	\spr\npcres\woman\FM_LW_000_AT05.spr	7475E3A3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	47	DoubleWPull	FM_LW_000_AT06.spr	\spr\npcres\woman\FM_LW_000_AT06.spr	71B83DC3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	48	DoubleWPound	FM_LW_000_AT07.spr	\spr\npcres\woman\FM_LW_000_AT07.spr	72E377E3	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	49	SwordShieldWChop	FM_LW_000_AT08.spr	\spr\npcres\woman\FM_LW_000_AT08.spr	4C158103	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	50	SwordShieldWCut	FM_LW_000_AT09.spr	\spr\npcres\woman\FM_LW_000_AT09.spr	4958DB23	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	51	ShieldSwordWChop	FM_LW_000_AT08.spr	\spr\npcres\woman\FM_LW_000_AT08.spr	4C158103	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	52	ShieldSwordWCut	FM_LW_000_AT09.spr	\spr\npcres\woman\FM_LW_000_AT09.spr	4958DB23	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	53	GuqinWPuncture	FM_LW_000_AT10.spr	\spr\npcres\woman\FM_LW_000_AT10.spr	B2519342	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	54	GuqinWCut	FM_LW_000_AT11.spr	\spr\npcres\woman\FM_LW_000_AT11.spr	8F842D62	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	55	DartThrow	FM_LW_000_MG01.spr	\spr\npcres\woman\FM_LW_000_MG01.spr	7BFB3EE0	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	56	FreeMagic	FM_LW_000_MG02.spr	\spr\npcres\woman\FM_LW_000_MG02.spr	752E4800	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	57	MeleeWMagic	FM_LW_000_MG03.spr	\spr\npcres\woman\FM_LW_000_MG03.spr	76508220	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	58	RangeWMagic	FM_LW_000_MG04.spr	\spr\npcres\woman\FM_LW_000_MG04.spr	739BDC40	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	59	DoubleWMagic	FM_LW_000_MG05.spr	\spr\npcres\woman\FM_LW_000_MG05.spr	4CCE1660	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	60	SwordShieldWMagic	FM_LW_000_MG06.spr	\spr\npcres\woman\FM_LW_000_MG06.spr	4E70A380	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	61	ShieldSwordWMagic	FM_LW_000_MG06.spr	\spr\npcres\woman\FM_LW_000_MG06.spr	4E70A380	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	62	GuqinWMagic	FM_LW_000_MG07.spr	\spr\npcres\woman\FM_LW_000_MG07.spr	4BBBFDA0	1	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	63	SitDown	FM_LW_000_ZZ01.spr	\spr\npcres\woman\FM_LW_000_ZZ01.spr	D6AF75BA	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	64	JumpFly	FM_LW_000_JP01.spr	\spr\npcres\woman\FM_LW_000_JP01.spr	42A8513B	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	65	RideStand	FM_LW_000_RD01.spr	\spr\npcres\woman\FM_LW_000_RD01.spr	960F211B	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	66	RideWalk	FM_LW_000_HW01.spr	\spr\npcres\woman\FM_LW_000_HW01.spr	9E8FCA6A	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	67	RideRun	FM_LW_000_HR01.spr	\spr\npcres\woman\FM_LW_000_HR01.spr	73461DF5	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	68	RideCut	FM_LW_000_HA01.spr	\spr\npcres\woman\FM_LW_000_HA01.spr	0926F4D3	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	69	RidePuncture	FM_LW_000_HA02.spr	\spr\npcres\woman\FM_LW_000_HA02.spr	0A690EF3	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	70	RideMagic	FM_LW_000_HM01.spr	\spr\npcres\woman\FM_LW_000_HM01.spr	A41CADBB	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	71	RideWound	FM_LW_000_HI01.spr	\spr\npcres\woman\FM_LW_000_HI01.spr	BF15DF0E	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	72	RideDie	FM_LW_000_HD01.spr	\spr\npcres\woman\FM_LW_000_HD01.spr	13EC6FD4	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	73	RideStand1	FM_LW_000_RD01.spr	\spr\npcres\woman\FM_LW_000_RD01.spr	960F211B	1	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	278	276	74	RideStand2	FM_LW_000_RD01.spr	\spr\npcres\woman\FM_LW_000_RD01.spr	960F211B	0	JX1:spr.pak
MainMan	Body	ManBody.txt	158	156	0	SwordShieldWFreeStand	MA_BD_160_ST01.spr	\spr\npcres\man\MA_BD_160_ST01.spr	0B2CCBE6	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	1	ShieldSwordWFreeStand	MA_BD_160_ST01.spr	\spr\npcres\man\MA_BD_160_ST01.spr	0B2CCBE6	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	2	FreeStand1	MA_BD_160_ST01.spr	\spr\npcres\man\MA_BD_160_ST01.spr	0B2CCBE6	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	3	FreeStand2	MA_BD_160_ST02.spr	\spr\npcres\man\MA_BD_160_ST02.spr	04BAFE58	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	4	FreeStand3	MA_BD_160_ST03.spr	\spr\npcres\man\MA_BD_160_ST03.spr	0630E4DA	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	5	MeleeWStand	MA_BD_160_ST04.spr	\spr\npcres\man\MA_BD_160_ST04.spr	034EEB5C	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	6	RangeWStand	MA_BD_160_ST05.spr	\spr\npcres\man\MA_BD_160_ST05.spr	1CC491DE	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	7	DoubleWStand	MA_BD_160_ST06.spr	\spr\npcres\man\MA_BD_160_ST06.spr	1E528450	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	8	SwordShieldWStand	MA_BD_160_ST07.spr	\spr\npcres\man\MA_BD_160_ST07.spr	1BE88AD2	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	9	ShieldSwordWStand	MA_BD_160_ST07.spr	\spr\npcres\man\MA_BD_160_ST07.spr	1BE88AD2	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	10	GuqinWStand1	MA_BD_141_ST08.spr	\spr\npcres\man\MA_BD_141_ST08.spr	601B42F8	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	11	GuqinWStand2	MA_BD_141_ST09.spr	\spr\npcres\man\MA_BD_141_ST09.spr	7D91497A	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	12	FreeWalk	MA_BD_160_WK01.spr	\spr\npcres\man\MA_BD_160_WK01.spr	07A35679	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	13	NormalWalk	MA_BD_160_WK01.spr	\spr\npcres\man\MA_BD_160_WK01.spr	07A35679	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	14	MeleeWWalk	MA_BD_160_WK02.spr	\spr\npcres\man\MA_BD_160_WK02.spr	01395CFB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	15	RangeWWalk	MA_BD_160_WK03.spr	\spr\npcres\man\MA_BD_160_WK03.spr	02B7437D	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	16	DoubleWWalk	MA_BD_160_WK04.spr	\spr\npcres\man\MA_BD_160_WK04.spr	1FCD49FF	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	17	SwordShieldWWalk	MA_BD_160_WK05.spr	\spr\npcres\man\MA_BD_160_WK05.spr	195B7C71	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	18	ShieldSwordWWalk	MA_BD_160_WK05.spr	\spr\npcres\man\MA_BD_160_WK05.spr	195B7C71	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	19	GuqinWWalk	MA_BD_141_WK06.spr	\spr\npcres\man\MA_BD_141_WK06.spr	E1F5375C	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	20	FreeRun	MA_BD_160_RN01.spr	\spr\npcres\man\MA_BD_160_RN01.spr	59FEF853	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	21	NormalRun	MA_BD_160_RN01.spr	\spr\npcres\man\MA_BD_160_RN01.spr	59FEF853	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	22	MeleeWRun	MA_BD_160_RN02.spr	\spr\npcres\man\MA_BD_160_RN02.spr	5B74EED5	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	23	RangeWRun	MA_BD_160_RN03.spr	\spr\npcres\man\MA_BD_160_RN03.spr	54829557	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	24	DoubleWRun	MA_BD_160_RN04.spr	\spr\npcres\man\MA_BD_160_RN04.spr	56189BC9	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	25	SwordShieldWRun	MA_BD_160_RN05.spr	\spr\npcres\man\MA_BD_160_RN05.spr	53968E4B	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	26	ShieldSwordWRun	MA_BD_160_RN06.spr	\spr\npcres\man\MA_BD_160_RN06.spr	2D2CB4CD	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	27	GuqinWRun	MA_BD_141_RN07.spr	\spr\npcres\man\MA_BD_141_RN07.spr	355F4FA8	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	28	FreeWound	MA_BD_160_IJ01.spr	\spr\npcres\man\MA_BD_160_IJ01.spr	C08D22C5	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	29	MeleeWWound	MA_BD_160_IJ02.spr	\spr\npcres\man\MA_BD_160_IJ02.spr	C21B2947	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	30	RangeWWound	MA_BD_160_IJ03.spr	\spr\npcres\man\MA_BD_160_IJ03.spr	DF91DFB9	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	31	DoubleWWound	MA_BD_160_IJ04.spr	\spr\npcres\man\MA_BD_160_IJ04.spr	D92FC23B	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	32	SwordShieldWWound	MA_BD_160_IJ05.spr	\spr\npcres\man\MA_BD_160_IJ05.spr	DAA5C8BD	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	33	ShieldSwordWWound	MA_BD_160_IJ05.spr	\spr\npcres\man\MA_BD_160_IJ05.spr	DAA5C8BD	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	34	GuqinWWound	MA_BD_141_IJ06.spr	\spr\npcres\man\MA_BD_141_IJ06.spr	A2E18BF8	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	35	FreeDie	MA_BD_160_DE01.spr	\spr\npcres\man\MA_BD_160_DE01.spr	FDBDA5D0	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	36	MeleeWDie	MA_BD_160_DE02.spr	\spr\npcres\man\MA_BD_160_DE02.spr	FECBA852	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	37	RangeWDie	MA_BD_160_DE03.spr	\spr\npcres\man\MA_BD_160_DE03.spr	F8425ED4	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	38	DoubleWDie	MA_BD_160_DE04.spr	\spr\npcres\man\MA_BD_160_DE04.spr	F5D84556	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	39	SwordShieldWDie	MA_BD_160_DE05.spr	\spr\npcres\man\MA_BD_160_DE05.spr	F7564BC8	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	40	ShieldSwordWDie	MA_BD_160_DE05.spr	\spr\npcres\man\MA_BD_160_DE05.spr	F7564BC8	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	41	GuqinWDie	MA_BD_141_DE06.spr	\spr\npcres\man\MA_BD_141_DE06.spr	DF920A13	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	42	FreeAttack	MA_BD_160_AT01.spr	\spr\npcres\man\MA_BD_160_AT01.spr	526D2235	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	43	MeleeWPuncture	MA_BD_160_AT02.spr	\spr\npcres\man\MA_BD_160_AT02.spr	2FFB28B7	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	44	MeleeWCut	MA_BD_160_AT03.spr	\spr\npcres\man\MA_BD_160_AT03.spr	2971DF29	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	45	RangeWPuncture	MA_BD_160_AT04.spr	\spr\npcres\man\MA_BD_160_AT04.spr	2A8FC5AB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	46	RangeWCut	MA_BD_160_AT05.spr	\spr\npcres\man\MA_BD_160_AT05.spr	2405C82D	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	47	DoubleWPull	MA_BD_160_AT06.spr	\spr\npcres\man\MA_BD_160_AT06.spr	2193FEAF	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	48	DoubleWPound	MA_BD_160_AT07.spr	\spr\npcres\man\MA_BD_160_AT07.spr	2329E521	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	49	SwordShieldWChop	MA_BD_160_AT08.spr	\spr\npcres\man\MA_BD_160_AT08.spr	3CA7EBA3	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	50	SwordShieldWCut	MA_BD_160_AT09.spr	\spr\npcres\man\MA_BD_160_AT09.spr	3E3D9E25	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	51	ShieldSwordWChop	MA_BD_160_AT08.spr	\spr\npcres\man\MA_BD_160_AT08.spr	3CA7EBA3	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	52	ShieldSwordWCut	MA_BD_160_AT09.spr	\spr\npcres\man\MA_BD_160_AT09.spr	3E3D9E25	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	53	GuqinWPuncture	MA_BD_141_AT10.spr	\spr\npcres\man\MA_BD_141_AT10.spr	C55ECAC4	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	54	GuqinWCut	MA_BD_141_AT11.spr	\spr\npcres\man\MA_BD_141_AT11.spr	C6D4F146	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	55	DartThrow	MA_BD_160_MG01.spr	\spr\npcres\man\MA_BD_160_MG01.spr	50761245	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	56	FreeMagic	MA_BD_160_MG02.spr	\spr\npcres\man\MA_BD_160_MG02.spr	2D8C18C7	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	57	MeleeWMagic	MA_BD_160_MG03.spr	\spr\npcres\man\MA_BD_160_MG03.spr	2F1A0F39	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	58	RangeWMagic	MA_BD_160_MG04.spr	\spr\npcres\man\MA_BD_160_MG04.spr	289035BB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	59	DoubleWMagic	MA_BD_160_MG05.spr	\spr\npcres\man\MA_BD_160_MG05.spr	2A2E383D	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	60	SwordShieldWMagic	MA_BD_160_MG06.spr	\spr\npcres\man\MA_BD_160_MG06.spr	27A42EBF	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	61	ShieldSwordWMagic	MA_BD_160_MG06.spr	\spr\npcres\man\MA_BD_160_MG06.spr	27A42EBF	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	62	GuqinWMagic	MA_BD_141_MG07.spr	\spr\npcres\man\MA_BD_141_MG07.spr	8FD69F0B	1	JX1:updatejx16.pak
MainMan	Body	ManBody.txt	158	156	63	SitDown	MA_BD_160_ZZ01.spr	\spr\npcres\man\MA_BD_160_ZZ01.spr	11CFC0CB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	64	JumpFly	MA_BD_160_JP01.spr	\spr\npcres\man\MA_BD_160_JP01.spr	B233272E	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	65	RideStand	MA_BD_160_RD01.spr	\spr\npcres\man\MA_BD_160_RD01.spr	1E3AF7BB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	66	RideWalk	MA_BD_160_HW01.spr	\spr\npcres\man\MA_BD_160_HW01.spr	A3836149	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	67	RideRun	MA_BD_160_HR01.spr	\spr\npcres\man\MA_BD_160_HR01.spr	03ED6685	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	68	RideCut	MA_BD_160_HA01.spr	\spr\npcres\man\MA_BD_160_HA01.spr	19D21826	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	69	RidePuncture	MA_BD_160_HA02.spr	\spr\npcres\man\MA_BD_160_HA02.spr	1B680E98	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	70	RideMagic	MA_BD_160_HM01.spr	\spr\npcres\man\MA_BD_160_HM01.spr	E3CF7C76	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	71	RideWound	MA_BD_160_HI01.spr	\spr\npcres\man\MA_BD_160_HI01.spr	377DDA41	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	72	RideDie	MA_BD_160_HD01.spr	\spr\npcres\man\MA_BD_160_HD01.spr	975FD07D	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	73	RideStand1	MA_BD_160_RD01.spr	\spr\npcres\man\MA_BD_160_RD01.spr	1E3AF7BB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	158	156	74	RideStand2	MA_BD_160_RD01.spr	\spr\npcres\man\MA_BD_160_RD01.spr	1E3AF7BB	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	159	157	0	SwordShieldWFreeStand	MA_BD_161_ST01.spr	\spr\npcres\man\MA_BD_161_ST01.spr	A82F3055	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	159	157	1	ShieldSwordWFreeStand	MA_BD_161_ST01.spr	\spr\npcres\man\MA_BD_161_ST01.spr	A82F3055	1	JX1:updatejx15.pak
MainMan	Body	ManBody.txt	159	157	2	FreeStand1	MA_BD_161_ST01.spr	\spr\npcres\man\MA_BD_161_ST01.spr	A82F3055	1	JX1:updatejx15.pak
