kieu	ids	kind	CharacterType	ResFilePath	normal_res	spr_info	nguon_hang	actions	path	uid	trang_thai	sua	ghi_chu
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy097\enemy097_wlk.spr	AEE7A8D0	JX1:spr.pak		
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	Wound	\spr\npcres\enemy\enemy097\enemy097_bat.spr	9399F82E	JX1:spr.pak		
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	Die	\spr\npcres\enemy\enemy097\enemy097_die.spr	449C478D	JX1:spr.pak		
enemy097	2545,2550,2555,2560,2578,2583,2588,2593	co	NormalNpc	spr\npcres\enemy\enemy097	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy097\enemy097_at.spr	1485E4EF	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy101\enemy101_st.spr	02967A88	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy101\enemy101_pst.spr	C6A19C95	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy101\enemy101_wlk.spr	26C6C55C	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	Wound	\spr\npcres\enemy\enemy101\enemy101_bat.spr	6BF8601F	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	Die	\spr\npcres\enemy\enemy101\enemy101_die.spr	DCF2CF33	JX1:spr.pak		
enemy101	2546,2551,2556,2561,2573,2574,2575,2576,2579,2584,2589,2594	co	NormalNpc	spr\npcres\enemy\enemy101	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy101\enemy101_at.spr	4047FCEE	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy066\enemy066_st.spr	ABF0D6F6	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy066\enemy066_pst.spr	0B7A6ACC	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy066\enemy066_wlk.spr	6B9F5019	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	Wound	\spr\npcres\enemy\enemy066\enemy066_bat.spr	ACB0FE56	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	Die	\spr\npcres\enemy\enemy066\enemy066_die.spr	014B5AF0	JX1:spr.pak		
enemy066	2547,2552,2557,2562,2580,2585,2590,2595	co	NormalNpc	spr\npcres\enemy\enemy066	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy066\enemy066_at.spr	E9A1A84C	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy110\enemy110_st.spr	0C7924AC	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy110\enemy110_pst.spr	FE0270B1	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy110\enemy110_wlk.spr	5EA6B978	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	Wound	\spr\npcres\enemy\enemy110\enemy110_bat.spr	8358CB8B	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	Die	\spr\npcres\enemy\enemy110\enemy110_die.spr	F4535435	JX1:spr.pak		
enemy110	2548,2553,2558,2563,2581,2586,2591,2596	co	NormalNpc	spr\npcres\enemy\enemy110	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy110\enemy110_at.spr	F22AB9C7	JX1:spr.pak		
obj_herb_006	2564	THIEU			THIEU	THIEU	JX1				(khong co o)		kind THIEU o ca JX1 va VLTK
obj_herb_002	2565	co	NormalNpc	spr\obj\prop\	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\obj\prop\obj_rw_033.spr	F45F0A39	JX1:spr.pak		
passerby430a	2615	co	NormalNpc	spr\npcres\passerby\passerby430	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby430\passerby430a.spr	CAD5E537	JX1:updatejx16.pak		
passerby245	2616	co	NormalNpc	spr\npcres\passerby\passerby245	co	co	JX1	FightStand,NormalStand1,NormalStand2,FightWalk,NormalWalk,FightRun,NormalRun,Wound,Die,Attack1,Attack2,Magic,SitDown,JunpFly	\spr\npcres\passerby\passerby245\passerby245.spr	9620C1FB	THIEU CA HAI		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	FightStand	\spr\npcres\animal\ani068\ani068_st01.spr	B9A57AF1	JX1:update01.pak		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\animal\ani068\ani068_st02.spr	BA5BD8AC	JX1:update01.pak		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\animal\ani068\ani068_wlk.spr	79D9654A	JX1:update01.pak		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	Wound	\spr\npcres\animal\ani068\ani068_bat.spr	4F99B33F	JX1:update01.pak		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	Die	\spr\npcres\animal\ani068\ani068_die.spr	0D25D104	JX1:update01.pak		
ani068	2618	co	NormalNpc	spr\npcres\animal\ani068	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\animal\ani068\ani068_at.spr	5D7F43C0	JX1:update01.pak		
passerby119	2619	co	NormalNpc	spr\npcres\passerby\passerby119	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\passerby\passerby119\passerby119_st.spr	130B2EDA	JX1:spr.pak		
passerby119	2619	co	NormalNpc	spr\npcres\passerby\passerby119	co	co	JX1	NormalStand2	\spr\npcres\passerby\passerby119\passerby119_pst.spr	BB100838	JX1:spr.pak		
passerby124	2620	co	NormalNpc	spr\npcres\passerby\passerby124	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\passerby\passerby124\passerby124_st.spr	5142AAE9	JX1:spr.pak		
passerby124	2620	co	NormalNpc	spr\npcres\passerby\passerby124	co	co	JX1	NormalStand2	\spr\npcres\passerby\passerby124\passerby124_pst.spr	D140CA64	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy144\enemy144_st.spr	3AD83FF0	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy144\enemy144_pst.spr	259392AD	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy144\enemy144_wlk.spr	8A30DB74	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	Wound	\spr\npcres\enemy\enemy144\enemy144_bat.spr	CEEA6D87	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	Die	\spr\npcres\enemy\enemy144\enemy144_die.spr	23ECF621	JX1:spr.pak		
enemy144	2621	co	NormalNpc	spr\npcres\enemy\enemy144	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy144\enemy144_at.spr	F889B00B	JX1:spr.pak		
passerby235	2622	co	NormalNpc	spr\npcres\passerby\passerby235	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby235\zongnan.spr	D433E0E7	THIEU CA HAI		
passerby169	2623	co	NormalNpc	spr\npcres\passerby\passerby169	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\passerby\passerby169\passerby169_st.spr	60B58DB7	JX1:spr.pak		
passerby169	2623	co	NormalNpc	spr\npcres\passerby\passerby169	co	co	JX1	NormalStand2	\spr\npcres\passerby\passerby169\passerby169_pst.spr	B18F9E86	JX1:spr.pak		
passerby435	2625	co	NormalNpc	spr\npcres\passerby\passerby435	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby435\passerby435.spr	01553691	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	FightStand	\spr\npcres\boss\boss203\boss203_st01.spr	7CD7ADCF	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss203\boss203_st02.spr	79F6087A	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss203\boss203_wlk.spr	1FA8AB51	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	Wound	\spr\npcres\boss\boss203\boss203_bat.spr	ED6990E6	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	Die	\spr\npcres\boss\boss203\boss203_die.spr	D2F53C31	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	Attack1	\spr\npcres\boss\boss203\boss203_at01.spr	E2DD9C90	JX1:updatejx16.pak		
boss203	2626	co	NormalNpc	spr\npcres\boss\boss203	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss203\boss203_at02.spr	FFFC7B4B	JX1:updatejx16.pak		
passerby094	2627	co	NormalNpc	spr\npcres\passerby\passerby094	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\passerby\passerby094\passerby094_st.spr	091A7E44	JX1:spr.pak		
passerby094	2627	co	NormalNpc	spr\npcres\passerby\passerby094	co	co	JX1	NormalStand2	\spr\npcres\passerby\passerby094\passerby094_pst.spr	E27EE37E	JX1:spr.pak		
passerby442	2628	co	NormalNpc	spr\npcres\passerby\passerby442	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby442\passerby442_st01.spr	807B5FDA	JX1:sprvlngaothe3.pak		
passerby443	2629	co	NormalNpc	spr\npcres\passerby\passerby443	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby443\passerby443_st01.spr	D36BAC27	JX1:sprvlngaothe3.pak		
passerby004_1	2630	co	NormalNpc	spr\npcres\passerby\passerby004	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\passerby\passerby004\passerby004s1.spr	83302C8A	JX1:spr.pak		
passerby465	2631	co	NormalNpc	spr\npcres\passerby\passerby465	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby465\passerby465.spr	B12A74C3	VLTK:updatejx16.pak		
passerby466	2632	co	NormalNpc	spr\npcres\passerby\passerby466	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby466\passerby466.spr	A3A94482	VLTK:updatejx16.pak		
passerby467	2633	co	NormalNpc	spr\npcres\passerby\passerby467	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby467\passerby467.spr	5B45954C	VLTK:updatejx16.pak		
passerby468	2634	co	NormalNpc	spr\npcres\passerby\passerby468	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby468\passerby468.spr	702FA5AB	VLTK:updatejx16.pak		
